customer_id,full_name,gender,birth_date,phone,email,city,region,loyalty_tier,registration_date
CUS01353,Khaled Wahba,Male,09/11/1976,1173019381,khaled.wahba17@gmail.com,Giza,Greater Cairo,Silver,21/02/2021
CUS01579,Ramy Abdallah,Male,15/06/1982,1262584867,ramy.abdallah44@yahoo.com,Mansoura,Nile Delta,Bronze,27/12/2023
CUS02965,Hussein Abdallah,Male,13/12/1990,1254242207,hussein.abdallah74@yahoo.com,Luxor,Upper Egypt,Gold,25/02/2021
CUS02829,Ramy Amin,Male,02/06/1979,1062660529,ramy.amin57@hotmail.com,Giza,Greater Cairo,Silver,03/02/2022
CUS01458,Eman Ibrahim,Female,02/05/1972,1129482232,eman.ibrahim21@hotmail.com,Tanta,Nile Delta,Bronze,17/02/2023
CUS02371,Ayman Ahmed,Male,17/04/1975,1073151137,ayman.ahmed22@gmail.com,Mansoura,Nile Delta,Silver,06/06/2023
CUS01963,Mona Ismail,Female,21/04/1981,1225037335,mona.ismail68@yahoo.com,Aswan,Upper Egypt,Bronze,22/05/2022
CUS02402,Youssef Khalil,Male,01/01/1986,1120381139,youssef.khalil55@outlook.com,Cairo,Greater Cairo,Bronze,21/03/2020
CUS02498,Emad Gamal,Male,06/04/2002,1120104355,emad.gamal52@yahoo.com,Luxor,Upper Egypt,Gold,20/05/2021
CUS02866,Akram Mansour,Male,11/07/1998,1049659642,akram.mansour50@outlook.com,Alexandria,Alexandria,Bronze,18/04/2021
CUS01033,Rana Ismail,Female,17/03/1982,1093699313,rana.ismail74@gmail.com,Cairo,Greater Cairo,Bronze,01/04/2021
CUS02438,Sara Ramadan,Female,01/01/1994,1163545818,,Giza,Greater Cairo,Bronze,19/08/2021
CUS00462,Amr Mahmoud,Male,28/08/1974,1137913590,,Mansoura,Nile Delta,Bronze,22/04/2020
CUS02465,Maged Mohamed,Male,14/01/2002,1239052145,maged.mohamed38@yahoo.com,Mansoura,Nile Delta,Silver,18/08/2022
CUS01504,Hany Wahba,Male,08/11/2000,1121017493,hany.wahba53@hotmail.com,Giza,Greater Cairo,Bronze,10/08/2023
CUS00158,Ashraf Ramadan,Male,07/06/1993,1156241350,ashraf.ramadan79@outlook.com,Hurghada,Red Sea,Gold,02/08/2021
CUS02572,Essam Zaki,Male,07/07/2003,1229926155,essam.zaki86@gmail.com,Suez,Canal Zone,Gold,02/07/2022
CUS01993,Dalia Hamdy,Female,16/04/1993,1189684093,dalia.hamdy84@hotmail.com,Mansoura,Nile Delta,Bronze,19/01/2023
CUS01692,Ramy Amin,Male,12/05/1970,1153465341,ramy.amin53@yahoo.com,Alexandria,Alexandria,Bronze,01/07/2022
CUS00678,Ghada Mahmoud,Female,06/02/1993,1093756036,ghada.mahmoud86@yahoo.com,Giza,Greater Cairo,Silver,23/05/2022
CUS01175,Youssef Younis,Male,06/07/1985,1267278051,youssef.younis95@yahoo.com,Mansoura,Nile Delta,Platinum,27/03/2020
CUS02921,Yasmin Hamdy,Female,15/10/1988,1217059683,yasmin.hamdy84@outlook.com,Giza,Greater Cairo,Bronze,21/12/2020
CUS00239,Eman Ismail,Female,18/02/1971,1121727533,eman.ismail66@gmail.com,Mansoura,Nile Delta,Silver,05/07/2022
CUS01272,Eman Shaaban,Female,11/11/1971,1267496370,eman.shaaban25@yahoo.com,Luxor,Upper Egypt,Gold,28/10/2020
CUS01770,Mariam Gouda,Female,17/03/1991,1011608040,mariam.gouda92@gmail.com,Giza,Greater Cairo,Bronze,09/04/2023
CUS00244,Essam Ramadan,Male,22/11/1986,1126050250,essam.ramadan75@gmail.com,Giza,Greater Cairo,Gold,15/06/2021
CUS00101,Amr Farouk,Male,04/04/1986,1086140729,amr.farouk60@gmail.com,Cairo,Greater Cairo,Bronze,03/11/2022
CUS00316,Magdy Salem,Male,26/02/1990,1299187990,magdy.salem6@outlook.com,Tanta,Nile Delta,Gold,03/11/2022
CUS00904,Osama Khalil,Male,05/11/1997,1038768529,osama.khalil22@gmail.com,Alexandria,Alexandria,Gold,02/07/2020
CUS01114,Aisha Saad,Female,27/12/1989,1173680989,aisha.saad54@hotmail.com,Alexandria,Alexandria,Gold,08/02/2022
CUS02380,Nader Nasser,Male,14/08/1977,1276601167,nader.nasser97@outlook.com,Hurghada,Red Sea,Bronze,04/10/2022
CUS01104,Hazem Ragab,Male,18/03/1971,1063136530,,Port Said,Canal Zone,Gold,21/02/2022
CUS00262,Ramy Ahmed,Male,08/04/1985,1251889289,ramy.ahmed44@yahoo.com,Sharm El Sheikh,South Sinai,Bronze,11/09/2020
CUS02354,Shaimaa Nasser,Female,16/04/1976,1080704774,shaimaa.nasser62@yahoo.com,Luxor,Upper Egypt,Bronze,04/04/2020
CUS01719,Noha Mahmoud,Female,03/07/1986,1134583524,noha.mahmoud19@yahoo.com,Ismailia,Canal Zone,Gold,28/08/2023
CUS00196,Fady Lotfy,Male,14/07/1995,1238348941,fady.lotfy47@outlook.com,Giza,Greater Cairo,Silver,28/05/2021
CUS02467,Dina Bakr,Female,25/05/1986,1184306405,dina.bakr7@outlook.com,Giza,Greater Cairo,Bronze,28/06/2020
CUS02469,Hossam Barakat,Male,24/05/1973,1115381194,hossam.barakat31@outlook.com,Alexandria,Alexandria,Bronze,22/08/2023
CUS01812,Ramy Hafez,Male,04/10/1977,1289606631,ramy.hafez65@outlook.com,Hurghada,Red Sea,Bronze,16/02/2023
CUS00180,Hana Hassan,Female,10/12/1982,1119104802,,Cairo,Greater Cairo,Silver,13/06/2022
CUS02355,Noha Abdallah,Female,02/11/1994,1210875598,,Zagazig,Nile Delta,Bronze,08/10/2020
CUS00579,Adel Ali,Male,24/06/1977,1081305655,,Alexandria,Alexandria,Bronze,16/11/2021
CUS00930,Eman Ahmed,Female,14/11/1972,1151003929,eman.ahmed26@gmail.com,Cairo,Greater Cairo,Bronze,07/03/2020
CUS00341,Aisha Abdallah,Female,26/11/1994,1055417034,aisha.abdallah85@yahoo.com,Alexandria,Alexandria,Bronze,03/12/2023
CUS02047,Amira Shaaban,Female,13/04/1986,1148936750,amira.shaaban54@gmail.com,Cairo,Greater Cairo,Silver,06/03/2022
CUS01226,Sara Nasser,Female,01/02/1989,1079335025,sara.nasser70@outlook.com,Mansoura,Nile Delta,Silver,19/01/2021
CUS00749,Youssef Ahmed,Male,28/03/2000,1042470699,youssef.ahmed32@outlook.com,Suez,Canal Zone,Silver,04/12/2021
CUS01124,Wael Badawi,Male,17/02/1975,1052726974,wael.badawi43@yahoo.com,Hurghada,Red Sea,Bronze,01/03/2022
CUS00663,Engy Abdallah,Female,21/02/1984,1025472405,engy.abdallah22@hotmail.com,Mansoura,Nile Delta,Bronze,18/05/2023
CUS00481,Eman Fathy,Female,26/03/1983,1056658526,,Mansoura,Nile Delta,Silver,23/09/2021
CUS00804,Ayman Farouk,Male,23/05/1980,1284490480,ayman.farouk75@hotmail.com,Mansoura,Nile Delta,Platinum,27/03/2023
CUS02173,Neveen Ahmed,Female,06/07/2003,1264731709,neveen.ahmed39@outlook.com,Cairo,Greater Cairo,Silver,22/01/2023
CUS01583,Doha Shaaban,Female,19/04/1996,1298829740,doha.shaaban21@outlook.com,Alexandria,Alexandria,Bronze,03/12/2021
CUS01908,Khaled Gouda,Male,06/12/1971,1192734671,khaled.gouda41@yahoo.com,Giza,Greater Cairo,Bronze,28/05/2020
CUS02474,Ramy Barakat,Male,25/01/1999,1057115103,ramy.barakat84@gmail.com,Zagazig,Nile Delta,Silver,04/04/2023
CUS00550,Samir Mostafa,Male,24/05/1997,1246387450,samir.mostafa19@hotmail.com,Hurghada,Red Sea,Bronze,23/10/2021
CUS01188,Magdy Ali,Male,13/07/1978,1045202115,,Cairo,Greater Cairo,Bronze,07/07/2022
CUS00784,Nader Bakr,Male,19/03/1977,1088145345,nader.bakr71@gmail.com,Giza,Greater Cairo,Bronze,22/09/2022
CUS02754,Khaled Mansour,Male,19/08/1989,1294556647,khaled.mansour71@outlook.com,Giza,Greater Cairo,Bronze,22/01/2023
CUS01965,Hussein Mohamed,Male,06/07/2002,1017226037,hussein.mohamed34@gmail.com,Alexandria,Alexandria,Gold,27/04/2020
CUS00743,Sherif Hamdy,Male,03/12/1979,1260689240,sherif.hamdy36@yahoo.com,Zagazig,Nile Delta,Silver,13/04/2022
CUS02454,Doha Mansour,Female,22/06/1978,1283809434,doha.mansour26@gmail.com,Giza,Greater Cairo,Bronze,06/04/2023
CUS02100,Wael Ramadan,Male,12/12/1974,1259420855,wael.ramadan91@hotmail.com,Giza,Greater Cairo,Bronze,22/06/2023
CUS01831,Shaimaa Ali,Female,04/02/1979,1181256685,shaimaa.ali88@gmail.com,Ismailia,Canal Zone,Platinum,01/11/2020
CUS01256,Dalia Shaaban,Female,22/06/1970,1116600294,dalia.shaaban61@gmail.com,Giza,Greater Cairo,Bronze,28/04/2022
CUS02401,Engy Nasser,Female,08/04/1999,1274568678,engy.nasser1@gmail.com,Giza,Greater Cairo,Bronze,06/10/2022
CUS02043,Ayman Sayed,Male,08/11/1991,1239146157,ayman.sayed23@outlook.com,Alexandria,Alexandria,Bronze,03/03/2020
CUS02156,Mona Farouk,Female,18/04/1978,1270083672,mona.farouk81@outlook.com,Cairo,Greater Cairo,Silver,17/12/2021
CUS01508,Sara Rizk,Female,09/04/1994,1091429935,,Alexandria,Alexandria,Silver,15/10/2022
CUS00248,Mohamed Gouda,Male,23/05/1992,1128658140,mohamed.gouda44@yahoo.com,Ismailia,Canal Zone,Gold,24/01/2022
CUS02903,Salma Ramadan,Female,09/06/2001,1239365350,salma.ramadan96@outlook.com,Cairo,Greater Cairo,Gold,09/06/2020
CUS02604,Samah Salem,Female,20/05/2002,1159857532,samah.salem29@yahoo.com,Giza,Greater Cairo,Silver,19/10/2021
CUS02766,Fatima Bakr,Female,17/07/1987,1020636033,fatima.bakr36@yahoo.com,Port Said,Canal Zone,Gold,01/07/2021
CUS00627,Manar Badawi,Female,20/08/1983,1183266696,manar.badawi44@hotmail.com,Alexandria,Alexandria,Gold,11/05/2021
CUS00348,Manar Shaaban,Female,21/08/1970,1230036175,manar.shaaban30@outlook.com,Cairo,Greater Cairo,Bronze,26/06/2023
CUS00279,Radwa Attia,Female,08/02/2001,1237265709,radwa.attia64@outlook.com,Tanta,Nile Delta,Bronze,28/07/2021
CUS01862,Mahmoud Gouda,Male,12/01/2003,1081416682,mahmoud.gouda25@yahoo.com,Mansoura,Nile Delta,Silver,14/04/2020
CUS02970,Hazem Lotfy,Male,15/01/1995,1035077123,hazem.lotfy49@outlook.com,Alexandria,Alexandria,Silver,13/01/2023
CUS00656,Rania Ibrahim,Female,12/04/1991,1042138616,,Cairo,Greater Cairo,Gold,26/08/2020
CUS02209,Hussein Ragab,Male,15/08/1995,1129818516,hussein.ragab58@outlook.com,Giza,Greater Cairo,Bronze,14/08/2020
CUS00928,Ashraf Rizk,Male,26/11/1980,1120219296,ashraf.rizk33@yahoo.com,Alexandria,Alexandria,Bronze,08/06/2023
CUS02669,Akram Amin,Male,04/04/1998,1242449738,akram.amin98@hotmail.com,Zagazig,Nile Delta,Bronze,23/10/2022
CUS02632,Mona Zaki,Female,17/05/1992,1060684249,,Tanta,Nile Delta,Bronze,17/06/2021
CUS01072,Aisha Mostafa,Female,12/07/1983,1226492036,aisha.mostafa33@yahoo.com,Cairo,Greater Cairo,Bronze,16/07/2020
CUS02584,Lobna Ahmed,Female,09/05/1988,1147424925,lobna.ahmed44@yahoo.com,Giza,Greater Cairo,Bronze,14/09/2023
CUS01274,Zeinab Saad,Female,22/08/1991,1263498812,zeinab.saad13@yahoo.com,Cairo,Greater Cairo,Bronze,14/08/2022
CUS02909,Maged Sayed,Male,21/03/1998,1046290952,maged.sayed24@hotmail.com,Giza,Greater Cairo,Bronze,25/05/2021
CUS00446,Khaled Badawi,Male,28/09/1993,1252096774,khaled.badawi88@gmail.com,Port Said,Canal Zone,Bronze,26/12/2020
CUS00618,Rania Mahmoud,Female,19/09/1981,1279322944,rania.mahmoud78@hotmail.com,Cairo,Greater Cairo,Bronze,07/07/2022
CUS01887,Zeinab Fathy,Female,11/03/1977,1188668146,zeinab.fathy56@outlook.com,Cairo,Greater Cairo,Silver,24/10/2022
CUS01126,Magdy Salem,Male,02/02/1973,1228515091,magdy.salem99@gmail.com,Alexandria,Alexandria,Bronze,21/03/2021
CUS01833,Ramy Abdallah,Male,25/04/1996,1250333457,ramy.abdallah64@yahoo.com,Alexandria,Alexandria,Silver,10/05/2022
CUS01657,Radwa Wahba,Female,03/02/1977,1139871880,radwa.wahba4@hotmail.com,Alexandria,Alexandria,Gold,03/08/2023
CUS02792,Adel Ibrahim,Male,12/04/1974,1070107253,adel.ibrahim22@outlook.com,Ismailia,Canal Zone,Silver,07/04/2023
CUS00845,Khaled Bakr,Male,06/12/1992,1056270369,khaled.bakr60@gmail.com,Cairo,Greater Cairo,Bronze,22/03/2021
CUS02596,Adel Ibrahim,Male,22/04/2001,1095690045,adel.ibrahim55@hotmail.com,Hurghada,Red Sea,Silver,14/05/2022
CUS00548,Ashraf Hassan,Male,07/12/1987,1275595812,ashraf.hassan91@outlook.com,Tanta,Nile Delta,Silver,14/02/2020
CUS02382,Nour Abdallah,Female,01/12/1993,1221482568,nour.abdallah82@hotmail.com,Luxor,Upper Egypt,Bronze,05/06/2023
CUS00908,Shaimaa Shaaban,Female,22/11/1975,1031183715,shaimaa.shaaban22@outlook.com,Giza,Greater Cairo,Silver,24/08/2021
CUS01321,Hussein Ismail,Male,06/11/1984,1134365277,hussein.ismail32@hotmail.com,Cairo,Greater Cairo,Bronze,22/07/2022
CUS00264,Hazem Hafez,Male,10/10/1980,1168517739,,Alexandria,Alexandria,Bronze,09/05/2021
CUS01809,Sara Ali,Female,04/05/1972,1179945393,sara.ali54@outlook.com,Cairo,Greater Cairo,Bronze,27/02/2020
CUS02391,Heba Rizk,Female,19/06/1997,1122869898,heba.rizk30@gmail.com,Giza,Greater Cairo,Platinum,13/10/2022
CUS02366,Nadia Saad,Female,11/07/1990,1269954826,nadia.saad94@outlook.com,Cairo,Greater Cairo,Bronze,06/05/2022
CUS00354,Omar Shaaban,Male,11/09/1985,1275895351,omar.shaaban59@hotmail.com,Cairo,Greater Cairo,Gold,20/07/2022
CUS02516,Sara Ibrahim,Female,26/01/2002,1141264011,sara.ibrahim61@outlook.com,Port Said,Canal Zone,Silver,17/07/2022
CUS00209,Dalia Saad,Female,22/12/1997,1144539133,dalia.saad43@gmail.com,Cairo,Greater Cairo,Bronze,06/05/2022
CUS00614,Yasmin Hafez,Female,21/03/1974,1255608488,yasmin.hafez3@outlook.com,Cairo,Greater Cairo,Gold,20/01/2022
CUS01361,Walid Sayed,Male,11/09/1990,1171543645,walid.sayed64@outlook.com,Suez,Canal Zone,Bronze,09/03/2020
CUS01747,Ashraf Hassan,Male,20/09/1975,1025281129,ashraf.hassan34@hotmail.com,Cairo,Greater Cairo,Bronze,07/02/2023
CUS01570,Manar Attia,Female,14/11/1999,1011260296,manar.attia92@outlook.com,Giza,Greater Cairo,Silver,21/02/2021
CUS01196,Nader Ismail,Male,19/07/2002,1170214805,nader.ismail99@hotmail.com,Luxor,Upper Egypt,Silver,27/07/2021
CUS01672,Neveen Khalil,Female,06/12/1985,1098672138,neveen.khalil71@yahoo.com,Luxor,Upper Egypt,Silver,15/11/2023
CUS01650,Ali Mahmoud,Male,25/11/1977,1217433350,,Tanta,Nile Delta,Bronze,18/04/2023
CUS02171,Akram Amin,Male,25/05/1975,1016867378,akram.amin21@yahoo.com,Tanta,Nile Delta,Bronze,07/08/2023
CUS00058,Fady Saad,Male,21/10/1996,1035224301,fady.saad67@hotmail.com,Cairo,Greater Cairo,Bronze,26/09/2020
CUS01201,Mona Ahmed,Female,16/08/1979,1232405926,mona.ahmed6@outlook.com,Zagazig,Nile Delta,Platinum,10/01/2023
CUS00812,Mahmoud Bakr,Male,02/08/1994,1268343093,mahmoud.bakr32@outlook.com,Aswan,Upper Egypt,Bronze,11/11/2022
CUS02228,Ramy Fathy,Male,04/11/2002,1013046687,,Alexandria,Alexandria,Silver,19/09/2021
CUS00562,Karim Wahba,Male,21/03/1996,1210432769,karim.wahba90@gmail.com,Cairo,Greater Cairo,Gold,04/02/2023
CUS02553,Tarek Gouda,Male,04/12/2002,1160133318,,Hurghada,Red Sea,Silver,17/02/2022
CUS00230,Hana Abdallah,Female,18/04/1991,1097112459,hana.abdallah27@yahoo.com,Mansoura,Nile Delta,Silver,09/06/2022
CUS02551,Maged Gouda,Male,12/12/1984,1126245985,maged.gouda54@hotmail.com,Giza,Greater Cairo,Silver,03/04/2023
CUS01798,Ayman Hamdy,Male,16/02/1982,1078927204,ayman.hamdy3@yahoo.com,Cairo,Greater Cairo,Silver,13/04/2023
CUS02945,Amr Attia,Male,11/07/1994,1181711841,amr.attia99@hotmail.com,Zagazig,Nile Delta,Bronze,10/12/2023
CUS00539,Ashraf Ahmed,Male,22/05/1990,1165194233,ashraf.ahmed35@outlook.com,Giza,Greater Cairo,Gold,21/06/2021
CUS01351,Doha Ismail,Female,05/08/1990,1096319246,doha.ismail56@hotmail.com,Luxor,Upper Egypt,Gold,23/11/2020
CUS01128,Youssef Farouk,Male,01/08/1992,1049548494,youssef.farouk18@hotmail.com,Giza,Greater Cairo,Silver,04/09/2020
CUS02844,Heba Lotfy,Female,21/09/1998,1152080163,heba.lotfy34@gmail.com,Port Said,Canal Zone,Bronze,27/10/2020
CUS01091,Ayman Ramadan,Male,27/04/1983,1122003127,ayman.ramadan3@outlook.com,Port Said,Canal Zone,Bronze,11/11/2020
CUS01661,Magdy Saad,Male,03/02/1975,1139067726,magdy.saad68@outlook.com,Mansoura,Nile Delta,Platinum,13/06/2021
CUS01197,Mahmoud Saad,Male,07/03/1999,1268233507,mahmoud.saad1@hotmail.com,Ismailia,Canal Zone,Bronze,28/09/2021
CUS00708,Mohamed Ahmed,Male,01/05/1970,1169735024,,Hurghada,Red Sea,Platinum,07/11/2021
CUS00425,Amr Mansour,Male,16/10/1982,1234213769,amr.mansour51@yahoo.com,Cairo,Greater Cairo,Bronze,03/03/2020
CUS00070,Samah Hassan,Female,07/09/1972,1260076822,samah.hassan3@gmail.com,Ismailia,Canal Zone,Gold,23/04/2021
CUS01024,Khaled Gouda,Male,22/10/1983,1296240962,khaled.gouda32@yahoo.com,Ismailia,Canal Zone,Silver,25/01/2020
CUS01721,Mariam Nasser,Female,23/01/1996,1190808054,mariam.nasser90@yahoo.com,Cairo,Greater Cairo,Silver,08/07/2022
CUS00648,Suzy Ramadan,Female,01/03/1974,1270192392,suzy.ramadan19@gmail.com,Tanta,Nile Delta,Bronze,24/02/2022
CUS02598,Sherif Hafez,Male,11/03/1986,1267683606,sherif.hafez96@gmail.com,Alexandria,Alexandria,Bronze,17/12/2023
CUS01358,Mahmoud Mahmoud,Male,05/06/1995,1165616403,,Giza,Greater Cairo,Bronze,12/03/2020
CUS01568,Heba Fathy,Female,28/02/2001,1113600484,heba.fathy74@hotmail.com,Cairo,Greater Cairo,Gold,09/03/2020
CUS02457,Ola Ahmed,Female,10/04/1990,1175812955,ola.ahmed21@hotmail.com,Giza,Greater Cairo,Gold,23/04/2022
CUS02625,Hossam Gouda,Male,27/11/1984,1260187647,hossam.gouda21@yahoo.com,Giza,Greater Cairo,Bronze,27/12/2023
CUS01675,Aisha Rizk,Female,26/09/1992,1210938593,aisha.rizk9@hotmail.com,Hurghada,Red Sea,Platinum,20/03/2021
CUS01026,Mariam Ali,Female,02/01/1985,1147331005,,Alexandria,Alexandria,Gold,02/10/2021
CUS00621,Khaled Gouda,Male,20/01/1972,1098711501,khaled.gouda23@yahoo.com,Cairo,Greater Cairo,Silver,04/06/2021
CUS00950,Ghada Wahba,Female,02/08/1974,1245478283,,Alexandria,Alexandria,Bronze,10/11/2022
CUS02860,Reem Younis,Female,22/08/1977,1193920717,reem.younis97@gmail.com,Cairo,Greater Cairo,Silver,18/02/2023
CUS00953,Hossam Barakat,Male,06/03/2003,1245140558,hossam.barakat50@hotmail.com,Cairo,Greater Cairo,Bronze,03/08/2020
CUS01592,Rania Ibrahim,Female,26/04/1997,1296694511,,Sharm El Sheikh,South Sinai,Gold,27/06/2023
CUS01578,Wael Ahmed,Male,20/04/1979,1240841253,wael.ahmed4@outlook.com,Mansoura,Nile Delta,Silver,08/12/2022
CUS00999,Ayman Shaaban,Male,07/07/1990,1072818001,ayman.shaaban98@hotmail.com,Port Said,Canal Zone,Bronze,18/08/2021
CUS02971,Aisha Wahba,Female,05/12/1993,1120989502,aisha.wahba95@yahoo.com,Giza,Greater Cairo,Platinum,25/07/2021
CUS02709,Mona Ramadan,Female,25/06/1978,1041512912,mona.ramadan95@yahoo.com,Cairo,Greater Cairo,Gold,04/10/2020
CUS01462,Zeinab Sayed,Female,10/10/1996,1265099159,,Mansoura,Nile Delta,Silver,28/09/2021
CUS00280,Samir Ismail,Male,14/03/1996,1013861862,samir.ismail48@outlook.com,Hurghada,Red Sea,Bronze,16/01/2020
CUS01473,Reem Hamdy,Female,20/12/1970,1168950875,,Luxor,Upper Egypt,Platinum,03/11/2023
CUS01576,Essam Ali,Male,15/08/1998,1190013011,essam.ali53@yahoo.com,Cairo,Greater Cairo,Bronze,16/04/2023
CUS01577,Magdy Ibrahim,Male,15/01/1975,1057994970,magdy.ibrahim5@outlook.com,Cairo,Greater Cairo,Bronze,07/05/2021
CUS02121,Akram Mahmoud,Male,12/10/1989,1061552098,akram.mahmoud90@hotmail.com,Hurghada,Red Sea,Platinum,22/07/2022
CUS01045,Amr Shaaban,Male,22/11/1997,1031469242,amr.shaaban24@outlook.com,Suez,Canal Zone,Silver,11/08/2023
CUS01724,Adel Amin,Male,07/01/1985,1133657334,adel.amin9@outlook.com,Cairo,Greater Cairo,Bronze,10/05/2021
CUS00554,Bassem Hafez,Male,28/12/1987,1299724136,bassem.hafez28@gmail.com,Alexandria,Alexandria,Bronze,06/03/2021
CUS00835,Salma Younis,Female,13/07/1979,1285141628,,Alexandria,Alexandria,Silver,13/03/2023
CUS00658,Ayman Shaaban,Male,03/07/1997,1113198965,ayman.shaaban64@hotmail.com,Giza,Greater Cairo,Bronze,27/09/2020
CUS00597,Yasmin Wahba,Female,12/09/1990,1175128586,yasmin.wahba49@gmail.com,Mansoura,Nile Delta,Bronze,08/06/2020
CUS02224,Aisha Hafez,Female,27/09/1972,1225073447,aisha.hafez91@yahoo.com,Cairo,Greater Cairo,Silver,17/11/2022
CUS00803,Ayman Salem,Male,16/03/1974,1111023114,ayman.salem54@gmail.com,Alexandria,Alexandria,Bronze,07/03/2020
CUS02172,Ahmed Zaki,Male,27/10/1998,1261043450,ahmed.zaki92@outlook.com,Cairo,Greater Cairo,Bronze,07/02/2021
CUS00731,Akram Younis,Male,14/02/2001,1214149208,akram.younis99@gmail.com,Cairo,Greater Cairo,Bronze,13/05/2022
CUS02567,Hossam Barakat,Male,05/10/1993,1291790169,,Cairo,Greater Cairo,Bronze,10/08/2021
CUS02765,Neveen Gamal,Female,14/08/1989,1068327873,neveen.gamal66@gmail.com,Cairo,Greater Cairo,Silver,10/01/2021
CUS00441,Fatima Gamal,Female,17/07/1988,1052207776,fatima.gamal13@hotmail.com,Cairo,Greater Cairo,Bronze,17/12/2023
CUS00509,Radwa Gouda,Female,01/04/1989,1013537149,radwa.gouda88@gmail.com,Port Said,Canal Zone,Silver,13/01/2023
CUS00077,Doha Ramadan,Female,28/02/1977,1011298197,doha.ramadan57@hotmail.com,Hurghada,Red Sea,Bronze,27/06/2020
CUS02341,Suzy Zaki,Female,08/04/2001,1139916662,suzy.zaki32@outlook.com,Zagazig,Nile Delta,Silver,04/01/2023
CUS00650,Doha Hassan,Female,25/12/1973,1188845892,doha.hassan94@yahoo.com,Alexandria,Alexandria,Silver,20/04/2021
CUS00523,Hazem Gamal,Male,27/07/1983,1214375434,hazem.gamal10@yahoo.com,Ismailia,Canal Zone,Bronze,24/09/2023
CUS01557,Adel Sayed,Male,03/08/1987,1161271419,adel.sayed67@yahoo.com,Mansoura,Nile Delta,Bronze,11/04/2021
CUS01717,Tamer Gamal,Male,05/11/2001,1054955754,tamer.gamal67@outlook.com,Cairo,Greater Cairo,Bronze,20/12/2020
CUS01564,Manar Abdallah,Female,13/03/1991,1028870433,manar.abdallah71@outlook.com,Cairo,Greater Cairo,Bronze,17/05/2022
CUS00655,Ibrahim Zaki,Male,12/02/1988,1234215127,ibrahim.zaki20@hotmail.com,Giza,Greater Cairo,Gold,18/11/2023
CUS01237,Mohamed Amin,Male,03/03/1979,1213239162,mohamed.amin95@gmail.com,Luxor,Upper Egypt,Gold,12/09/2021
CUS01612,Omar Bakr,Male,05/05/1972,1052197020,omar.bakr84@outlook.com,Mansoura,Nile Delta,Bronze,03/08/2023
CUS02437,Walid Abdallah,Male,19/01/1976,1298614349,walid.abdallah25@outlook.com,Giza,Greater Cairo,Bronze,22/09/2023
CUS01727,Nader Abdallah,Male,22/03/1974,1282517098,nader.abdallah79@hotmail.com,Alexandria,Alexandria,Silver,23/10/2023
CUS00631,Tamer Ramadan,Male,02/05/1982,1149795077,tamer.ramadan42@yahoo.com,Tanta,Nile Delta,Bronze,03/01/2022
CUS01317,Amira Amin,Female,09/06/1974,1036330288,,Alexandria,Alexandria,Silver,21/06/2023
CUS02975,Mahmoud Barakat,Male,15/12/1997,1252870052,mahmoud.barakat12@hotmail.com,Giza,Greater Cairo,Silver,17/11/2021
CUS01748,Radwa Mansour,Female,18/07/1999,1121701669,,Cairo,Greater Cairo,Silver,01/03/2020
CUS00483,Ahmed Gamal,Male,01/10/2000,1143220287,ahmed.gamal38@yahoo.com,Giza,Greater Cairo,Bronze,25/03/2021
CUS02009,Nader Hassan,Male,09/12/1980,1039666825,nader.hassan64@hotmail.com,Cairo,Greater Cairo,Silver,11/06/2023
CUS02804,Ola Lotfy,Female,05/12/1998,1117015048,ola.lotfy42@gmail.com,Ismailia,Canal Zone,Silver,10/08/2023
CUS02607,Lobna Hafez,Female,22/03/1996,1160625447,lobna.hafez13@outlook.com,Cairo,Greater Cairo,Gold,15/09/2022
CUS01776,Rania Ragab,Female,10/02/1977,1144600674,,Giza,Greater Cairo,Silver,25/01/2021
CUS00439,Rana Ahmed,Female,14/11/1993,1046227990,rana.ahmed4@yahoo.com,Tanta,Nile Delta,Bronze,18/03/2022
CUS00970,Tarek Farouk,Male,13/01/1971,1171535643,tarek.farouk28@yahoo.com,Alexandria,Alexandria,Bronze,03/01/2022
CUS01794,Hussein Wahba,Male,27/10/1993,1266452768,hussein.wahba94@gmail.com,Tanta,Nile Delta,Bronze,01/06/2021
CUS02244,Engy Mansour,Female,11/11/1984,1216933562,engy.mansour55@yahoo.com,Sharm El Sheikh,South Sinai,Silver,07/11/2023
CUS01614,Hazem Barakat,Male,04/09/2002,1289711480,hazem.barakat15@outlook.com,Giza,Greater Cairo,Bronze,17/09/2021
CUS00857,Tamer Ramadan,Male,23/08/2002,1027379520,tamer.ramadan83@hotmail.com,Cairo,Greater Cairo,Bronze,21/07/2020
CUS02779,Lobna Bakr,Female,11/06/1980,1086797379,,Giza,Greater Cairo,Silver,05/02/2022
